,district_code,source,valuation_num,property_id,unit_number,house_number,street_name,suburb_name,postcode,contract_date,purchase_price,land_description,area,area_type,dimensions,comp_code,zone_code,vendor_name,purchaser_name
17653,150,VALNET1,0162530180000,1667757,,42,CANIABA CR,SUFFOLK PARK,2481,,110000,LOT 25 DP 1013623 SUBJECT TO SEWER EASEMENT SUBJECT TO DRAINAGE EASEMENT.,916.1,M,,,A,,
17654,134,ARCHIVE,619400000000,,,26,MOONBIE ST,SUMMER HILL,2130,,475000,"LOT 10 DP 499789, LOTS 1-9 SP 13021.",872.0,M,,ED,A,,
17655,097,ARCHIVE,100640700000,,,14,HUME RD,SURF BEACH,2536,,150000,"LOT 102 DP 262952, LOTS 1-2 SP 34537.",1291.0,M,,XY,A,,
17656,143,ARCHIVE,740300000000,,,3,WAKEFORD RD,STRATHFIELD,2135,,890000,LOT B DP 386343.,663.9,M,,EP,A,,
17657,143,ARCHIVE,742100000000,,,44,WAKEFORD RD,STRATHFIELD,2135,,665000,LOT 17 DP 15315.,,,,EP,A,,
17658,150,ARCHIVE,162530030000,,,,CANIABA CR,SUFFOLK PARK,2481,,105000,LOT 132 DP 836461.,732.6,M,,HF,A,,
17659,150,VALNET1,0327610020000,1670711,,,HAYTERS DR,SUFFOLK PARK,2481,,290000,LOT 104 DP 831214.,677.2,M,,,A,,
17660,150,ARCHIVE,327632000000,,,2,HAZELWOOD CL,SUFFOLK PARK,2481,,167000,"LOT 11 DP 805839, LOTS 1-2 SP 63602.",692.2,M,,HF,A,,
17661,097,ARCHIVE,100672000000,,,5,HUME RD,SURF BEACH,2536,,165000,LOT 376 DP 249466.,746.5,M,,XY,A,,
17662,143,VALNET1,0748900000000,1558561,,124,WALLIS AV,STRATHFIELD,2135,,570000,LOT 39 DP 16967.,,,,,A,,
17663,157,ARCHIVE,798200000000,,,13,FIRST AV,STUARTS POINT,2441,,98000,PH YARRAHAPINNI POR 164 O C P 56/9STUARTS POINT VILLAGE,1227.0,M,,AZ,Z,,
17664,157,VALNET1,0800103000000,1737906,,9,GREVILLEA AV,STUARTS POINT,2441,,68500,LOT 12 DP 243712.,757.5,M,,,Z,,
17665,097,ARCHIVE,152200000000,,,37,TASMAN ST,SURF BEACH,2536,,154000,LOT 160 DP 237416.,562.8,M,,XY,A,,
17666,097,ARCHIVE,0870527000000,,,4,DRINNAN CLOSE,SURF BEACH,2536,,84500,"LOT 11 DP 263399, LOT 1-4 SP 40544.",1260.0,M,,XY,A,,
17667,211,ARCHIVE,508960500000,,,251 - 263,GOULBURN ST,SURRY HILLS,2010,,238500,"LOT 100 DP 630142, LOT 1-131 SP 20211.",1186.0,M,,MB,M,,
17668,211,ARCHIVE,531841590000,,,16,GRIFFIN ST,SURRY HILLS,2010,,440000,LOT 1 DP 995920.,82.2,M,,BD,A,,
17669,097,ARCHIVE,0943051000000,,,,GRANTHAM RD,SUNSHINE BAY,2536,,54600,LOT 24 DP 1023869.,717.1,M,,,,,
17670,097,VALNET1,0100660300000,1002203,,136,HUME RD,SUNSHINE BAY,2536,,190000,LOT 10 DP 777936.,728.6,M,,,A,,
17671,097,ARCHIVE,103435200000,,,1,JOHN OXLEY CR,SUNSHINE BAY,2536,,340000,LOT 161 DP 810614.,741.9,M,,YH,A,,
17672,097,VALNET1,0106335029000,1002450,,2,LAWSON PL,SUNSHINE BAY,2536,,150000,"LOT 246 DP 880827, LOTS 1-2 SP 62287. CORNER LOT",751.1,M,,,A,,
17673,211,ARCHIVE,0583132000000,,,80,ANN ST,SURRY HILLS,2010,,495000,LOT 2 DP 570247.,87.6,M,,BD,A,,
17674,157,VALNET1,0477700320000,1733297,,143,SUMMER ISLAND RD,SUMMER ISLAND,2440,,228000,LOT 2 DP 778470.,2137.0,M,,,R,,
17675,097,VALNET1,0698600000000,1012731,,5,BEAUTY CRESCENT,SURFSIDE,2536,,123000,LOT 54 DP232568 20.93/21.84X29.03/25.07 LOCALITY OF BATEMANS BAY NORTH,562.8,M,,,A,,
17676,101,ARCHIVE,1134850000000,1077479,,15,LAGOON CR,SUSSEX INLET,2540,,210000,LOT 111 DP 229744.,556.4,M,,SD,A,,
17677,101,ARCHIVE,1134100000000,1077467,,3,LAGOON CR,SUSSEX INLET,2540,,262500,LOT 96 DP 229744.,695.6,M,,SJ,A,,
17678,097,ARCHIVE,133400000000,,,1,PLEASURELEA DR,SUNSHINE BAY,2536,,101000,LOT 1 DP 215957.,663.9,M,,YJ,A,,
17679,097,ARCHIVE,134210000000,,,10,PLEASURELEA DR,SUNSHINE BAY,2536,,86000,LOT 2 DP 510415.,834.7,M,,YJ,A,,
17680,097,VALNET1,0128300003000,1002903,,38,PACIFIC RD,SURF BEACH,2536,,160000,LOT 248 DP 244983.,559.4,M,,,A,,
17681,014,VALNET1,1852200000000,359121,,32,KULLAROO RD,SUMMERLAND POINT,2259,,222000,LOT 4 SEC 30 DP 210015.,505.9,M,,,A,,
17682,014,ARCHIVE,1851000000000,359109,,54,KULLAROO RD,SUMMERLAND POINT,2259,,340000,LOT 27 SEC 31 DP 210015.,512.2,M,,DJ,A,,
17683,211,ARCHIVE,308012400000,,,82 - 92,COOPER ST,SURRY HILLS,2010,,300000,"LOT 1 DP 870175 INTEREST IN ROW, LOTS 1-100 SP 55233.",1482.0,M,,MD,M,,
17684,211,ARCHIVE,308012400000,,,82 - 92,COOPER ST,SURRY HILLS,2010,,339000,"LOT 1 DP 870175 INTEREST IN ROW, LOTS 1-100 SP 55233.",1482.0,M,,MD,M,,
17685,101,ARCHIVE,2081752460000,1096370,,567,SUSSEX INLET RD,SUSSEX INLET,2540,,9000000,LOT 142 DP 26732.,3.261,H,,SX,R,,
17686,101,ARCHIVE,2084900000000,1096444,,76,SUSSEX INLET RD,SUSSEX INLET,2540,,54000,LOT 26 DP 222323.,689.2,M,,SD,A,,
17687,101,ARCHIVE,2086531500000,1096477,,874,SUSSEX INLET RD,SUSSEX INLET,2540,,225000,LOT 89 DP 26638.,3.513,H,,SX,R,,
17688,101,ARCHIVE,2086531100000,1096473,,904,SUSSEX INLET RD,SUSSEX INLET,2540,,400000,LOT 93 DP 26638.,7.695,H,,SX,R,,
17689,097,ARCHIVE,127030000000,,,78,PACIFIC RD,SURF BEACH,2536,,84000,LOT 175 DP 237416.,556.4,M,,XY,A,,
17690,097,ARCHIVE,129254500000,,,12,PARKER AV,SURF BEACH,2536,,110000,"LOT 13 DP 261443, LOTS 1-10 SP 17980, LOTS 12-19 SP 18961, LOTS 21-28SP 20597.",6532.0,M,,XZ,A,,
17691,211,ARCHIVE,0379462000000,,,102 - 104,ALBION ST,SURRY HILLS,2010,,305400,"LOT 3 DP 218414, LOTS 1-46 SP 63095.",828.3,M,,MD,M,,
17692,211,ARCHIVE,0379462000000,,,102 - 104,ALBION ST,SURRY HILLS,2010,,320500,"LOT 3 DP 218414, LOTS 1-46 SP 63095.",828.3,M,,MD,M,,
17693,211,ARCHIVE,0379462000000,,,102 - 104,ALBION ST,SURRY HILLS,2010,,320500,"LOT 3 DP 218414, LOTS 1-46 SP 63095.",828.3,M,,MD,M,,
17694,014,ARCHIVE,0893000000000,345050,,18,ANEMBO AV,SUMMERLAND POINT,2259,,185000,LOT 141 DP 31339.,537.5,M,,DJ,A,,
17695,211,ARCHIVE,947719900000,,,74 - 80,RESERVOIR ST,SURRY HILLS,2010,,236000,"LOT 100 DP 880680, LOTS 1-71 SP 57988.",944.5,M,,DU,A,,
17696,097,ARCHIVE,167350700000,,,11,WENTWORTH AVE,SUNSHINE BAY,2536,,221000,LOT 206 DP 830979.,714.5,M,,YH,A,,
17697,211,ARCHIVE,200681900000,,,322 - 334,BOURKE ST,SURRY HILLS,2010,,394000,"LOT 1 DP 607880, LOTS 1-46 SP 30206.",1193.0,M,,JD,B,,
17698,101,VALNET1,1234300000000,1079636,,20,LYONS RD,SUSSEX INLET,2540,,56000,LOT 23 SEC 3 DP 22379.,,,,,A,,
17699,004,ARCHIVE,2736600000000,141376,,24,CESSNOCK RD,SUNSHINE,2264,,110000,LOT 100 DP 13123.,588.1,M,,NN,A,,
17700,097,ARCHIVE,129254101000,,,38,PARKER AVE,SURF BEACH,2536,,93000,"LOT 52 DP 261436, LOTS 1-13 SP 31028.",2648.0,M,,XZ,A,,
17701,014,ARCHIVE,596200000000,,,,CAMS BLVD,SUMMERLAND POINT,2259,,70000,LOT 21 DP 227467.,556.4,M,,GC,B,,
17702,097,ARCHIVE,0997432000000,,,10,NEWTH PL,SURF BEACH,2536,,100000,"LOT 32 DP 263586, LOTS 1-5 SP 31885, LOTS 7-10 SP 33373.",2175.0,M,,XZ,A,,
17703,097,VALNET1,0724200000000,1013278,,76,PALANA STREET,SURFSIDE,2536,,70000,LOT 670 DP 214161.,822.0,M,,,A,,
17704,097,VALNET1,0733100000000,1013389,,6,SUNSET STREET,SURFSIDE,2536,,115000,LOT 167 DP 232568.,720.8,M,,,A,,
17705,208,ARCHIVE,740100000000,,,194 - 196,GOULBURN ST,SURRY HILLS,2010,,132000,"LOT 4 DP 187668, LOTS 1-177 SP 43251.",477.5,M,,CL,C,,
17706,208,ARCHIVE,740100000000,,,194 - 196,GOULBURN ST,SURRY HILLS,2010,,140000,"LOT 4 DP 187668, LOTS 1-177 SP 43251.",477.5,M,,CL,C,,
17707,014,ARCHIVE,374512000000,,,11,BOAT HARBOUR CL,SUMMERLAND POINT,2259,,95300,LOT 63 DP 1014147 SUBJECT TO DRAINAGE EASEMENT.,600.0,M,,DJ,A,,
17708,014,VALNET1,0374515000000,336483,,13,BOAT HARBOUR CL,SUMMERLAND POINT,2259,,96000,LOT 65 DP 1014147.,649.0,M,,,A,,
17709,014,ARCHIVE,374526000000,,,24,BOAT HARBOUR CL,SUMMERLAND POINT,2259,,97500,LOT 76 DP 1014147.,632.5,M,,DJ,A,,
17710,014,ARCHIVE,374504000000,,,3,BOAT HARBOUR CL,SUMMERLAND POINT,2259,,92900,LOT 55 DP 1014147 SUBJECT TO DRAINAGE EASEMENT.,600.0,M,,DJ,A,,
17711,014,ARCHIVE,374508000000,,,7,BOAT HARBOUR CL,SUMMERLAND POINT,2259,,91200,LOT 59 DP 1014147 SUBJECT TO DRAINAGE EASEMENT.,600.0,M,,DJ,A,,
17712,097,ARCHIVE,0997420300000,,,39A - 39B,NEWTH PL,SURF BEACH,2536,,418000,"LOT 2 DP 791138, LOTS 1-2 SP 53179.",1071.0,M,,XW,A,,
17713,211,ARCHIVE,321374100000,,,535,CROWN ST,SURRY HILLS,2010,,490000,LOT 4 DP 65275.,,,,MD,M,,
17714,211,ARCHIVE,508961550000,,,220 - 234,GOULBURN ST,SURRY HILLS,2010,,190000,"LOT 1 DP 748198, LOTS 1-132,134-158 SP 43980, LOTS 159-160 SP 45562.",1133.0,M,,MB,M,,
17715,211,ARCHIVE,508961550000,,,220 - 234,GOULBURN ST,SURRY HILLS,2010,,305000,"LOT 1 DP 748198, LOTS 1-132,134-158 SP 43980, LOTS 159-160 SP 45562.",1133.0,M,,MB,M,,
17716,211,ARCHIVE,508961550000,,,220 - 234,GOULBURN ST,SURRY HILLS,2010,,259000,"LOT 1 DP 748198, LOTS 1-132,134-158 SP 43980, LOTS 159-160 SP 45562.",1133.0,M,,MB,M,,
17717,134,ARCHIVE,900600000000,,,2B,TEAKLE ST,SUMMER HILL,2130,,230000,"LOT B DP 344894, LOTS 1-4 SP 64475.",455.3,M,,ED,A,,
17718,134,ARCHIVE,983100000000,,,11,WELLESLEY ST,SUMMER HILL,2130,,245000,LOT 163 DP 1624.,,,,EL,A,,
17719,004,VALNET1,2838700000000,142770,,61,SUNSHINE PDE,SUNSHINE,2264,,342500,LOT 31 DP 13123.,708.2,M,,,A,,
17720,097,ARCHIVE,737800000000,,,41,TIMBARA CRESCENT,SURFSIDE,2536,,135000,LOT 707 DP 231490.,562.8,M,,SG,A,,
17721,097,ARCHIVE,742900000000,,,42,WALLARAH ST,SURFSIDE,2536,,170000,LOT 544 DP 214161.,556.4,M,,SG,A,,
17722,097,ARCHIVE,741900000000,,,16,WALLARAH STREET,SURFSIDE,2536,,142000,LOT 295 DP 214161.,556.4,M,,SF,A,,
17723,014,ARCHIVE,593000000000,,,19,CAMS BLVD,SUMMERLAND POINT,2259,,160000,LOT 475 DP 214998.,499.6,M,,DJ,A,,
17724,014,ARCHIVE,593600000000,,,5,CAMS BLVD,SUMMERLAND POINT,2259,,115000,LOT 501 DP 214998.,499.5,M,,DJ,A,,
17725,097,ARCHIVE,168100000000,,,33,WIMBIE ST,SURF BEACH,2536,,517000,LOT 1 DP 27448.,1062.0,M,,XW,A,,
17726,211,ARCHIVE,0904320100000,,,24 - 38,BELLEVUE ST,SURRY HILLS,2010,,318000,"LOT 30 DP 1008474, LOTS 1-61 SP 63737.",1100.0,M,,MD,M,,
17727,211,VALNET1,0090432010000,2108150,,24 - 38,BELLEVUE ST,SURRY HILLS,2010,,372500,"LOT 30 DP 1008474, LOTS 1-61 SP 63737.",11.0,M,,,M,,
17728,211,ARCHIVE,0904320100000,,,24 - 38,BELLEVUE ST,SURRY HILLS,2010,,350000,"LOT 30 DP 1008474, LOTS 1-61 SP 63737.",1100.0,M,,MD,M,,
17729,211,ARCHIVE,0904320100000,,,24 - 38,BELLEVUE ST,SURRY HILLS,2010,,320000,"LOT 30 DP 1008474, LOTS 1-61 SP 63737.",1100.0,M,,MD,M,,
17730,097,VALNET1,0050252300000,1000240,,1,BEECHWOOD CT,SUNSHINE BAY,2536,,90000,"LOT 223 DP 622305, LOTS 1-6 SP 18098.",1488.0,M,,,A,,
17731,097,ARCHIVE,0502516100000,,,17,BEECHWOOD CT,SUNSHINE BAY,2536,,148000,"LOT 15 DP 259941, LOTS 1-2 SP 39880.",713.6,M,,YG,A,,
17732,097,VALNET1,0053960945000,1000342,,3,BLAXLAND CR,SUNSHINE BAY,2536,,180000,LOT 4 DP 1019290 SUBJECT TO ELECTRICITY EASEMENT.,442.2,M,,,A,,
17733,097,VALNET1,0053950300000,1000325,,8,BLAXLAND CT,SUNSHINE BAY,2536,,160000,LOT 92 DP 791530.,682.0,M,,,A,,
17734,097,VALNET1,0058751500000,1000442,,2,CALEY PL,SUNSHINE BAY,2536,,140000,"LOT 117 DP 803654, LOTS 1-2 SP 62265. COR LOT",617.5,M,,,A,,
17735,014,ARCHIVE,1693600000000,356885,,28,KAPALA AVE,SUMMERLAND POINT,2259,,175000,LOT 457 DP 214998.,632.3,M,,DJ,A,,
17736,101,ARCHIVE,1872820000000,1091822,,170,RIVER RD,SUSSEX INLET,2540,,135000,LOT 1 DP 543999.,1208.0,M,,SD,A,,
17737,101,ARCHIVE,1861500000000,1091705,,225,RIVER RD,SUSSEX INLET,2540,,55000,LOT 184 DP 21038.,828.3,M,,SD,A,,
17738,097,ARCHIVE,742000000000,,,18,WALLARAH STREET,SURFSIDE,2536,,122000,LOT 296 DP 214161.,556.4,M,,SF,A,,
17739,044,ARCHIVE,106905000000,,,,VILL SUTTON PH GOOROOYAR,SUTTON,2620,,39000,LOT 8 SEC 11 DP 758937.,2023.0,M,,VS,Z,,
17740,044,ARCHIVE,108831000000,,,,VILL SUTTON PH GOOROOYAR,SUTTON,2620,,320000,LOT 2 DP 879771.,2540.0,M,,VS,Z,,
17741,208,ARCHIVE,322100000000,,,38,CHALMERS ST,SURRY HILLS,2010,,245000,"LOT 40 DP 1006103, LOTS 1-34 SP 63853.",328.8,M,,SH,C,,
17742,208,ARCHIVE,322100000000,,,38,CHALMERS ST,SURRY HILLS,2010,,270000,"LOT 40 DP 1006103, LOTS 1-34 SP 63853.",328.8,M,,SH,C,,
17743,211,ARCHIVE,436712310000,,,125,FOVEAUX ST,SURRY HILLS,2010,,5000,LOT 3 DP 1013950 EASEMENT(S) SUBJECT TO ROW.,35.68,M,,MD,M,,
17744,144,ARCHIVE,322201000000,,,30 - 36,BELMONT ST NORTH,SUTHERLAND,2232,,267000,"LOT 1021 DP 834246, LOTS 1-40 SP 46358.",2803.0,M,,MM,M,,
17745,211,ARCHIVE,393110400000,,,543,ELIZABETH ST,SURRY HILLS,2010,,177000,"LOT 1 DP 844483, LOTS 1-73 SP 48226.",1075.0,M,,MD,M,,
17746,144,VALNET1,1669500000000,1590216,,98 - 102,GLENCOE ST NORTH,SUTHERLAND,2232,,2675000,"LOT 100 DP 603828, LOTS 1-30 SP 14522.",3622.0,M,,,A,,
17747,144,ARCHIVE,1669500000000,1590216,,98 - 102,GLENCOE ST NORTH,SUTHERLAND,2232,,235000,"LOT 100 DP 603828, LOTS 1-30 SP 14522.",3622.0,M,,UF,A,,
17748,144,ARCHIVE,1669500000000,1590216,,98 - 102,GLENCOE ST NORTH,SUTHERLAND,2232,,249000,"LOT 100 DP 603828, LOTS 1-30 SP 14522.",3622.0,M,,UF,A,,
17749,144,ARCHIVE,1669500000000,1590216,,98 - 102,GLENCOE ST NORTH,SUTHERLAND,2232,,255000,"LOT 100 DP 603828, LOTS 1-30 SP 14522.",3622.0,M,,UF,A,,
17750,211,VALNET1,1003706500000,2145889,,471,SOUTH DOWLING ST,SURRY HILLS,2010,,403000,"LOT LAND DP 76004, LOT 1-63 SP 19232.",78.0,M,,,M,,
17751,211,ARCHIVE,1003715800000,2145978,,561,SOUTH DOWLING ST,SURRY HILLS,2010,,745000,LOT 10 DP 230096 SUBJECT TO ROW.,,,,BD,A,,
17752,101,VALNET1,0373510000000,1061124,,6,CHRISTINE ST,SUSSEX INLET,2540,,140000,LOT 101 DP 710564 SUBJECT TO DRAINAGE EASEMENT.,1062.0,M,,,A,,
17753,144,VALNET1,4162830000000,1633688,,45 - 47,VERMONT ST,SUTHERLAND,2232,,250000,"LOT 100 DP 1000394, LOTS 1-28 SP 60140.",2147.0,M,,,A,,
17754,144,ARCHIVE,4162830000000,1633688,,45 - 47,VERMONT ST,SUTHERLAND,2232,,240000,"LOT 100 DP 1000394, LOTS 1-28 SP 60140.",2147.0,M,,UF,A,,
17755,144,ARCHIVE,3233510000000,1618439,,491 - 497,PRESIDENT AV,SUTHERLAND,2232,,220000,"LOT 103 DP 774285, LOTS 1-69 SP 35398.",6033.0,M,,UF,A,,
17756,144,ARCHIVE,4249100000000,1635155,,128,WARATAH ST,SUTHERLAND,2232,,332000,LOT 13 DP 15358.,,,,KN,A,,
17757,144,VALNET1,4243000000000,1635050,,133,WARATAH ST,SUTHERLAND,2232,,350000,LOT 4 DP 393229. DIM,613.4,M,,,A,,
17758,211,ARCHIVE,505710300000,,,2,GLADSTONE ST,SURRY HILLS,2010,,450000,"LOT 1 DP 622082, LOTS 1-2 SP 18008.",246.0,M,,MD,M,,
17759,144,VALNET1,0322510000000,1565690,,40 - 44,BELMONT ST NORTH,SUTHERLAND,2232,,267000,"LOT 100 DP 868596, LOTS 1-48 SP 58059.",2944.0,M,,,M,,
17760,211,ARCHIVE,729723900000,,,38 - 48,MARSHALL ST,SURRY HILLS,2010,,400000,"LOT 100 DP 852855, LOTS 1-12 SP 52926.",585.4,M,,DU,A,,
17761,211,ARCHIVE,789820300000,,,3,OLIVIA LN,SURRY HILLS,2010,,370000,"LOT 10 DP 817603, LOTS 1-69 SP 42994.",4563.0,M,,BD,A,,
17762,208,ARCHIVE,1229110000000,2038111,,1 - 7,PELICAN ST,SURRY HILLS,2010,,267000,"LOT 100 DP 859037 EASEMENT(S), LOTS 1-105 SP 55540.",1159.0,M,,CL,C,,
17763,208,ARCHIVE,1229110000000,2038111,,1 - 7,PELICAN ST,SURRY HILLS,2010,,290000,"LOT 100 DP 859037 EASEMENT(S), LOTS 1-105 SP 55540.",1159.0,M,,CL,C,,
17764,208,ARCHIVE,1229110000000,2038111,,1 - 7,PELICAN ST,SURRY HILLS,2010,,148795,"LOT 100 DP 859037 EASEMENT(S), LOTS 1-105 SP 55540.",1159.0,M,,CL,C,,
17765,144,VALNET1,2852020000000,1611789,,16,OAKWOOD ST,SUTHERLAND,2232,,250000,"LOT 68 DP 777727 EASEMENT(S), LOTS 1-9 SP 37304, LOTS 11-18 SP 39020.",4735.0,M,,,A,,
17766,211,ARCHIVE,949150900000,,,508 - 528,RILEY ST,SURRY HILLS,2010,,185000,"LOT 1 DP 1001891, LOTS 1-115,117-120,122 SP 60613, LOTS 122-124 SP61877.",2045.0,M,,MD,M,,
17767,144,ARCHIVE,2849800000000,1611747,,47 - 49,OAKWOOD ST,SUTHERLAND,2232,,300000,"LOT 1 DP 857265, LOTS 1-5 SP 52017.",1274.0,M,,VT,A,,
17768,144,VALNET1,2851300000000,1611782,,9,OAKWOOD ST,SUTHERLAND,2232,,356000,LOT 10 DP 838845.,658.1,M,,,A,,
17769,144,ARCHIVE,551030000000,,,27,OFF BUNBURY AV,SUTHERLAND,2232,,423000,LOT 1 DP 240323 SUBJECT TO AND INTEREST IN ROW.,632.3,M,,CS,A,,
17770,101,ARCHIVE,1856200000000,1091643,,67,RIVER RD,SUSSEX INLET,2540,,152500,LOT 75 DP 22406.,765.1,M,,SC,A,,
17771,101,ARCHIVE,1958800220000,1093529,,21,SANDPIPER WY,SUSSEX INLET,2540,,332500,LOT 133 DP 264471.,660.2,M,,SJ,A,,
17772,211,ARCHIVE,261511721000,,,146 - 164,CHALMERS ST,SURRY HILLS,2010,,286000,"LOT 23 DP 835484, LOTS 1-89,91-103 SP 46580, LOT 104 SP 60667.",3338.0,M,,MD,M,,
17773,211,ARCHIVE,640232600000,,,26 - 44,KIPPAX ST,SURRY HILLS,2010,,319000,"LOT 1 DP 877807, LOTS 1-67 SP 57612.",1205.0,M,,JD,B,,
17774,211,ARCHIVE,640232600000,,,26 - 44,KIPPAX ST,SURRY HILLS,2010,,751000,"LOT 1 DP 877807, LOTS 1-67 SP 57612.",1205.0,M,,JD,B,,
17775,211,ARCHIVE,640232600000,,,26 - 44,KIPPAX ST,SURRY HILLS,2010,,905000,"LOT 1 DP 877807, LOTS 1-67 SP 57612.",1205.0,M,,JD,B,,
17776,211,VALNET1,0640232600000,2131184,,26 - 44,KIPPAX ST,SURRY HILLS,2010,,1050000,"LOT 1 DP 877807, LOTS 1-67 SP 57612.",1205.0,M,,,B,,
17777,211,ARCHIVE,508935200000,,,2,GOODLET ST,SURRY HILLS,2010,,275000,"LOT 102 DP 717840 SUBJECT TO DRAINAGE EASEMENT, LOT 1-76 SP 30380.",2969.0,M,,MD,M,,
17778,144,ARCHIVE,2908210000000,1613531,,13 - 21,OXFORD ST,SUTHERLAND,2232,,250000,"LOT 100 DP 1007455, LOTS 1-34 SP 61629.",2545.0,M,,UF,A,,
17779,211,ARCHIVE,1194811500000,2151501,,114,WILTON ST,SURRY HILLS,2010,,290000,LOT B DP 444080.,82.2,M,,BD,A,,
17780,101,ARCHIVE,0243070000000,,,8,ALAMEIN RD,SUSSEX INLET,2540,,295000,LOT 229 DP 236626.,663.9,M,,SG,A,,
17781,101,ARCHIVE,752300000000,,,21,GLANVILLE RD,SUSSEX INLET,2540,,115000,LOT 31 DP 24161.,682.9,M,,SD,A,,
17782,044,ARCHIVE,104950400000,,,31,MICKEY RD,SUTTON,2620,,171750,LOT 36 DP 1018536.,6.323,H,,RY,R,,
17783,044,ARCHIVE,104950200000,,,38,MICKEY RD,SUTTON,2620,,180000,LOT 34 DP 1018536.,6.039,H,,RY,R,,
17784,101,VALNET1,2059400610000,1095862,,38,SUNCREST AV,SUSSEX INLET,2540,,200000,LOT 194 DP 253235.,557.4,M,,,A,,
17785,211,ARCHIVE,364910711000,,,446 - 458,ELIZABETH ST,SURRY HILLS,2010,,276600,"LOT 1 DP 828940, LOTS 1-25,27-122 SP 44070, LOT 123 SP 63502.",1318.0,M,,MD,M,,
17786,101,ARCHIVE,755100000000,,,40,GLANVILLE RD,SUSSEX INLET,2540,,118000,LOT 17 DP 22555.,569.1,M,,SD,A,,
17787,028,ARCHIVE,134920000000,,,,PH TALAGANDRA,SUTTON,2620,,46000,LOT 2 DP 871794.,10.0,H,,RN,R,,
17788,208,ARCHIVE,653100000000,,,37,FOSTER ST,SURRY HILLS,2010,,367000,"LOT 10 DP 1021400, LOTS 1-22 SP 63699.",388.9,M,,SH,C,,
17789,208,VALNET1,0653100000000,2027272,,37,FOSTER ST,SURRY HILLS,2010,,315000,"LOT 10 DP 1021400, LOTS 1-22 SP 63699.",388.9,M,,,C,,
17790,208,ARCHIVE,653100000000,,,37,FOSTER ST,SURRY HILLS,2010,,360000,"LOT 10 DP 1021400, LOTS 1-22 SP 63699.",388.9,M,,SH,C,,
17791,208,ARCHIVE,653100000000,,,37,FOSTER ST,SURRY HILLS,2010,,205000,"LOT 10 DP 1021400, LOTS 1-22 SP 63699.",388.9,M,,SH,C,,
17792,208,ARCHIVE,434430000000,,,8,COOPER ST,SURRY HILLS,2010,,362500,"LOT 2 DP 1017532 EASEMENT(S), LOTS 1-143 SP 63860.",1124.0,M,,SH,C,,
17793,208,ARCHIVE,434430000000,,,8,COOPER ST,SURRY HILLS,2010,,360000,"LOT 2 DP 1017532 EASEMENT(S), LOTS 1-143 SP 63860.",1124.0,M,,SH,C,,
17794,208,VALNET1,0434430000000,2024750,,8,COOPER ST,SURRY HILLS,2010,,513000,"LOT 2 DP 1017532 EASEMENT(S), LOTS 1-143 SP 63860.",1124.0,M,,,C,,
17795,208,ARCHIVE,434430000000,,,8,COOPER ST,SURRY HILLS,2010,,430000,"LOT 2 DP 1017532 EASEMENT(S), LOTS 1-143 SP 63860.",1124.0,M,,SH,C,,
17796,208,ARCHIVE,741000000000,,,160,GOULBURN ST,SURRY HILLS,2010,,300000,"LOT 1 DP 629746, LOTS 1-116 SP 19688.",1768.0,M,,CL,C,,
17797,208,ARCHIVE,741000000000,,,160,GOULBURN ST,SURRY HILLS,2010,,285000,"LOT 1 DP 629746, LOTS 1-116 SP 19688.",1768.0,M,,CL,C,,
17798,208,VALNET1,1272410000000,2040700,,6 - 18,POPLAR ST,SURRY HILLS,2010,,303000,"LOT 10 DP 884054, LOTS 1-230 SP 64038.",2024.0,M,,,C,,
17799,144,VALNET1,1663410000000,1589937,,61 - 65,GLENCOE ST NORTH,SUTHERLAND,2232,,225000,"LOT 200 DP 1010056, LOTS 1-73 SP 62797.",3494.0,M,,,M,,
17800,144,ARCHIVE,1663410000000,1589937,,61 - 65,GLENCOE ST NORTH,SUTHERLAND,2232,,250000,"LOT 200 DP 1010056, LOTS 1-73 SP 62797.",3494.0,M,,MM,M,,
17801,211,VALNET1,1002461200000,2145830,,72,SOPHIA ST,SURRY HILLS,2010,,90000,LOT 1 DP 997707.,91.67,M,,,A,,
17802,211,ARCHIVE,1002460700000,2145826,,80,SOPHIA ST,SURRY HILLS,2010,,800000,LOT 1 DP 780928.,81.21,M,,CD,A,,
17803,211,ARCHIVE,254823000000,,,175 - 189,CAMPBELL ST,SURRY HILLS,2010,,295000,"LOT 12 DP 860698, LOTS 1-82 SP 53787.",1880.0,M,,BD,A,,
17804,211,VALNET1,0261512200000,2114618,,182 - 202,CHALMERS ST,SURRY HILLS,2010,,339000,"LOT 10 DP 746444, LOTS 1-73 SP 53094.",19.0,M,,,M,,
17805,211,ARCHIVE,261521410000,,,204 - 214,CHALMERS ST,SURRY HILLS,2010,,187500,"LOT 100 DP 1008824, LOTS 1-37 SP 64214.",729.8,M,,MD,M,,
17806,211,VALNET1,0261521410000,2114692,,204 - 214,CHALMERS ST,SURRY HILLS,2010,,188000,"LOT 100 DP 1008824, LOTS 1-37 SP 64214.",729.8,M,,,M,,
17807,211,ARCHIVE,261521410000,,,204 - 214,CHALMERS ST,SURRY HILLS,2010,,325000,"LOT 100 DP 1008824, LOTS 1-37 SP 64214.",729.8,M,,MD,M,,
