post_code,area,contract_date,settlement_date,purchase_price,nature_of_property,primary_purpose,year
2144,459.4,01/11/2023,05/04/2023,2100000,R,RESIDENCE,2023
2145,,04/01/2023,05/01/2023,760000,R,RESIDENCE,2023
2710,594.5,04/03/2023,05/02/2023,375000,R,RESIDENCE,2023
2710,2.023,04/04/2023,05/04/2023,575000,R,RESIDENCE,2023
2710,878.9,04/04/2023,05/01/2023,200000,R,RESIDENCE,2023
2710,917.7,04/03/2023,05/03/2023,340000,R,RESIDENCE,2023
2646,765.1,04/04/2023,05/04/2023,335000,R,RESIDENCE,2023
2643,2023.0,04/03/2023,05/03/2023,315000,R,RESIDENCE,2023
2210,255.0,03/03/2023,05/01/2023,1115000,R,RESIDENCE,2023
2221,550.1,03/09/2023,05/04/2023,4120000,R,RESIDENCE,2023
2209,999.1,02/09/2023,05/04/2023,2150000,R,RESIDENCE,2023
2222,,04/01/2023,05/02/2023,1330000,R,RESIDENCE,2023
2222,,03/10/2023,05/03/2023,545000,R,RESIDENCE,2023
2222,,03/10/2023,05/03/2023,545000,R,RESIDENCE,2023
2220,112.0,04/02/2023,05/04/2023,790500,R,RESIDENCE,2023
2223,,04/12/2023,05/02/2023,480000,R,RESIDENCE,2023
2210,464.07,04/04/2023,05/02/2023,1825000,R,RESIDENCE,2023
2210,,03/07/2023,05/02/2023,600000,3,COMMERCIAL,2023
2222,,04/06/2023,05/02/2023,600000,R,RESIDENCE,2023
2218,487.83,03/03/2023,05/04/2023,1535000,R,RESIDENCE,2023
2218,,04/06/2023,05/04/2023,619000,R,RESIDENCE,2023
2220,149.0,03/12/2023,05/01/2023,760000,R,RESIDENCE,2023
2594,626.0,04/05/2023,05/03/2023,298000,R,RESIDENCE,2023
2594,509.8,04/06/2023,05/04/2023,440000,R,RESIDENCE,2023
2049,196.0,04/04/2023,05/04/2023,1640000,R,RESIDENCE,2023
2045,,04/01/2023,05/01/2023,781000,R,RESIDENCE,2023
2131,,04/06/2023,05/03/2023,840000,R,RESIDENCE,2023
2131,411.0,04/01/2023,05/04/2023,1702000,R,RESIDENCE,2023
2045,657.6,04/04/2023,05/02/2023,3150000,R,RESIDENCE,2023
2130,356.65,04/01/2023,05/01/2023,2510000,R,RESIDENCE,2023
2049,182.0,04/03/2023,05/01/2023,1670000,R,RESIDENCE,2023
2044,357.77,03/02/2023,05/04/2023,1660000,R,RESIDENCE,2023
2049,436.3,03/11/2023,05/01/2023,3175000,R,RESIDENCE,2023
2039,,04/04/2023,05/04/2023,610000,R,RESIDENCE,2023
2050,202.3,04/11/2023,05/04/2023,2012000,R,RESIDENCE,2023
2038,145.4,03/06/2023,05/01/2023,2575000,3,COMMERCIAL,2023
2204,486.9,05/02/2023,05/02/2023,525000,R,RESIDENCE,2023
2042,105.0,02/11/2023,05/02/2023,1257500,R,RESIDENCE,2023
2203,777.8,02/09/2023,05/04/2023,2800000,R,RESIDENCE,2023
2042,108.7,03/04/2023,05/03/2023,1640000,R,RESIDENCE,2023
2428,613.4,04/01/2023,05/01/2023,682500,R,RESIDENCE,2023
2430,1.082,02/03/2023,05/04/2023,1385000,R,RESIDENCE,2023
2430,788.8,05/02/2023,05/03/2023,150000,R,RESIDENCE,2023
2429,39.29,04/11/2023,05/04/2023,1125000,R,RESIDENCE,2023
2422,3.049,03/09/2023,05/04/2023,900000,R,RESIDENCE,2023
2422,657.6,04/03/2023,05/03/2023,497000,R,RESIDENCE,2023
2428,,04/05/2023,05/03/2023,425000,R,RESIDENCE,2023
2428,653.9,05/04/2023,05/04/2023,800000,R,RESIDENCE,2023
2428,,03/02/2023,05/01/2023,540000,R,RESIDENCE,2023
2428,1.587,08/02/2023,05/03/2023,775000,V,VACANT LAND,2023
2429,,10/05/2023,05/03/2023,235000,R,RESIDENCE,2023
2312,800.4,04/05/2023,05/03/2023,328000,V,VACANT LAND,2023
2092,,04/01/2023,05/02/2023,1560000,R,RESIDENCE,2023
2095,,11/03/2023,05/04/2023,2725000,3,SHOP,2023
2092,467.9,03/08/2023,05/01/2023,4300000,R,RESIDENCE,2023
2095,437.8,02/07/2023,05/02/2023,4400000,R,RESIDENCE,2023
2099,,02/09/2023,05/04/2023,781000,R,RESIDENCE,2023
2099,465.58,03/01/2023,05/03/2023,2372000,R,RESIDENCE,2023
2095,,02/07/2023,05/02/2023,4400000,R,RESIDENCE,2023
2103,,01/12/2023,04/11/2023,980000,R,RESIDENCE,2023
2085,689.2,02/04/2023,05/01/2023,2860000,R,RESIDENCE,2023
2107,696.7,12/01/2023,05/02/2023,2150000,R,RESIDENCE,2023
2106,837.2,03/08/2023,05/03/2023,2700000,R,RESIDENCE,2023
2105,708.2,04/03/2023,05/01/2023,2550000,R,RESIDENCE,2023
2093,174.0,04/03/2023,05/03/2023,1690000,R,RESIDENCE,2023
2093,,03/03/2023,05/03/2023,1960000,R,RESIDENCE,2023
2619,554.9,04/04/2023,05/04/2023,1100000,R,RESIDENCE,2023
2621,1184.0,04/04/2023,05/02/2023,1445000,R,RESIDENCE,2023
2621,1751.0,03/07/2023,05/04/2023,1400000,R,RESIDENCE,2023
2620,350.0,04/05/2023,05/02/2023,870000,R,RESIDENCE,2023
2619,,04/04/2023,05/04/2023,657000,R,RESIDENCE,2023
2620,879.4,04/05/2023,05/02/2023,845000,R,RESIDENCE,2023
2620,17.26,03/09/2023,05/04/2023,3100000,R,RESIDENCE,2023
2620,111.0,04/03/2023,05/03/2023,550000,R,RESIDENCE,2023
2620,116.0,04/04/2023,05/04/2023,416000,R,RESIDENCE,2023
2620,580.0,08/04/2023,05/01/2023,422000,R,RESIDENCE,2023
2620,197.0,04/01/2023,05/01/2023,610000,R,RESIDENCE,2023
2621,1003.0,04/04/2023,05/04/2023,510000,R,RESIDENCE,2023
2627,,02/08/2023,05/03/2023,800000,R,RESIDENCE,2023
2628,113.0,04/04/2023,05/02/2023,322500,3,FARM,2023
2649,42.78,03/10/2023,05/04/2023,150000,R,RESIDENCE,2023
2653,2618.0,04/06/2023,05/04/2023,455500,R,RESIDENCE,2023
2720,1046.0,07/12/2023,05/04/2023,180000,R,RESIDENCE,2023
2831,1902.0,04/06/2023,05/04/2023,520000,R,RESIDENCE,2023
2820,341.5,04/06/2023,05/04/2023,259000,R,RESIDENCE,2023
2035,140.0,04/04/2023,05/02/2023,955000,R,RESIDENCE,2023
2205,,03/11/2023,05/01/2023,615000,R,RESIDENCE,2023
2036,141.0,04/06/2023,05/02/2023,920000,R,RESIDENCE,2023
2205,151.8,02/10/2023,05/01/2023,1100000,R,RESIDENCE,2023
2035,644.9,03/01/2023,05/03/2023,3100000,R,RESIDENCE,2023
2018,,04/01/2023,05/01/2023,631000,R,RESIDENCE,2023
2216,59.0,07/12/2023,05/01/2023,410400,3,WAREHOUSE,2023
2205,105.0,08/01/2023,05/04/2023,770000,R,RESIDENCE,2023
2205,108.0,02/01/2023,05/04/2023,830000,R,RESIDENCE,2023
2205,79.0,06/02/2023,05/04/2023,650000,R,RESIDENCE,2023
2205,104.0,08/03/2023,05/01/2023,790000,R,RESIDENCE,2023
2205,92.0,04/12/2023,05/03/2023,730000,R,RESIDENCE,2023
2217,,03/03/2023,05/01/2023,770000,R,RESIDENCE,2023
2216,,03/01/2023,05/01/2023,740000,R,RESIDENCE,2023
2343,701.9,04/11/2023,05/04/2023,245000,R,RESIDENCE,2023
2370,,04/06/2023,05/04/2023,310000,R,RESIDENCE,2023
2370,345.2,04/04/2023,05/02/2023,1400000,3,FARM,2023
2463,4200.0,04/04/2023,05/03/2023,772500,R,RESIDENCE,2023
2464,627.3,04/06/2023,05/02/2023,830000,R,RESIDENCE,2023
2463,10.84,04/05/2023,05/03/2023,650000,V,VACANT LAND,2023
2460,4000.0,05/12/2023,05/01/2023,270000,V,VACANT LAND,2023
2329,2023.0,12/07/2023,05/03/2023,180000,R,RESIDENCE,2023
2581,2023.0,04/04/2023,05/04/2023,505000,R,RESIDENCE,2023
2582,215.438,07/01/2023,03/01/2023,1790000,3,FARM,2023
2582,28.287,07/01/2023,03/01/2023,1790000,3,FARM,2023
2579,1490.0,04/04/2023,05/04/2023,749000,R,RESIDENCE,2023
2580,,04/06/2023,05/04/2023,510000,R,RESIDENCE,2023
2580,1305.0,03/07/2023,05/02/2023,1280000,R,RESIDENCE,2023
2580,748.7,04/05/2023,05/03/2023,663000,R,RESIDENCE,2023
2580,645.0,03/06/2023,05/02/2023,555000,R,RESIDENCE,2023
2580,1012.0,04/04/2023,05/02/2023,660000,R,RESIDENCE,2023
2579,8.099,05/11/2023,05/01/2023,400000,3,FARM,2023
2650,1034.0,04/04/2023,05/02/2023,690000,R,RESIDENCE,2023
2650,600.7,04/06/2023,05/04/2023,490000,R,RESIDENCE,2023
2650,760.0,04/06/2023,05/04/2023,465000,R,RESIDENCE,2023
2650,619.6,01/11/2023,05/01/2023,410000,R,RESIDENCE,2023
2650,670.2,04/01/2023,05/01/2023,700000,R,RESIDENCE,2023
2650,771.4,03/08/2023,05/01/2023,705000,R,RESIDENCE,2023
2650,521.8,04/03/2023,05/01/2023,557500,R,RESIDENCE,2023
2650,716.1,04/06/2023,05/04/2023,475000,R,RESIDENCE,2023
2650,571.08,04/02/2023,05/01/2023,1100000,R,RESIDENCE,2023
2650,638.6,04/06/2023,05/04/2023,410000,R,RESIDENCE,2023
2650,651.3,04/06/2023,05/04/2023,375000,R,RESIDENCE,2023
2651,650.0,06/09/2023,05/02/2023,218000,V,VACANT LAND,2023
2650,472.9,04/04/2023,05/03/2023,165000,V,VACANT LAND,2023
2650,280.5,04/03/2023,05/01/2023,585000,R,RESIDENCE,2023
2795,903.7,04/12/2023,05/02/2023,1480000,R,RESIDENCE,2023
2795,1092.0,05/03/2023,05/04/2023,645000,R,RESIDENCE,2023
2795,414.0,04/06/2023,05/04/2023,607500,R,RESIDENCE,2023
2848,923.2,04/05/2023,05/01/2023,110000,R,RESIDENCE,2023
2446,670.3,04/06/2023,05/04/2023,640000,R,RESIDENCE,2023
2444,403.5,02/08/2023,05/03/2023,803000,R,RESIDENCE,2023
2444,601.5,04/05/2023,05/04/2023,700000,R,RESIDENCE,2023
2443,,04/06/2023,05/04/2023,470000,R,RESIDENCE,2023
2444,973.3,02/03/2023,05/04/2023,1220000,R,RESIDENCE,2023
2443,691.0,04/05/2023,05/03/2023,930000,R,RESIDENCE,2023
2445,661.7,04/03/2023,05/01/2023,430000,R,RESIDENCE,2023
2340,8130.0,04/12/2023,05/03/2023,515000,R,RESIDENCE,2023
2355,2023.0,04/04/2023,05/02/2023,375000,R,RESIDENCE,2023
2340,601.7,04/06/2023,05/04/2023,485000,R,RESIDENCE,2023
2352,902.6,04/05/2023,05/03/2023,680000,R,RESIDENCE,2023
2340,765.1,04/11/2023,05/01/2023,415000,R,RESIDENCE,2023
2340,701.9,04/03/2023,05/04/2023,800000,R,RESIDENCE,2023
2340,633.1,04/06/2023,05/02/2023,500000,R,RESIDENCE,2023
2340,645.0,04/06/2023,05/04/2023,320000,R,RESIDENCE,2023
2340,497.4,02/03/2023,05/03/2023,1000000,3,COMMERCIAL,2023
2346,1124.039,02/03/2023,03/09/2023,5582000,3,FARM,2023
2016,,04/03/2023,05/01/2023,685000,R,RESIDENCE,2023
2017,86.0,03/07/2023,05/04/2023,720000,R,RESIDENCE,2023
2007,110.0,04/11/2023,05/02/2023,1550000,R,RESIDENCE,2023
2010,94.9,03/11/2023,05/03/2023,2685000,R,RESIDENCE,2023
2011,,04/04/2023,05/02/2023,441000,R,RESIDENCE,2023
2010,151.8,03/06/2023,05/01/2023,3850000,R,RESIDENCE,2023
2016,107.5,02/07/2023,05/01/2023,2000000,R,RESIDENCE,2023
2016,,04/11/2023,05/04/2023,600000,R,RESIDENCE,2023
2011,114.0,03/09/2023,05/04/2023,1250000,R,RESIDENCE,2023
2010,,04/03/2023,05/02/2023,485000,R,RESIDENCE,2023
2011,,03/09/2023,05/02/2023,1100000,R,RESIDENCE,2023
2011,,03/09/2023,05/02/2023,920000,R,RESIDENCE,2023
2011,,03/08/2023,05/02/2023,1140000,R,RESIDENCE,2023
2000,,03/03/2023,05/01/2023,750000,R,RESIDENCE,2023
2011,,04/11/2023,05/02/2023,2975000,R,RESIDENCE,2023
2015,,04/01/2023,05/01/2023,1460000,R,RESIDENCE,2023
2017,62.0,04/03/2023,05/01/2023,830000,R,RESIDENCE,2023
2008,49.0,03/12/2023,05/02/2023,615000,R,RESIDENCE,2023
2325,1618.0,07/12/2023,09/01/2023,780000,R,RESIDENCE,2023
2325,929.5,07/07/2023,09/05/2023,895000,R,RESIDENCE,2023
2325,1011.83,08/08/2023,09/05/2023,490000,R,RESIDENCE,2023
2327,506.01,08/09/2023,09/06/2023,520000,3,OFFICE,2023
2326,809.4,08/10/2023,09/01/2023,730000,R,RESIDENCE,2023
2334,2245.0,08/08/2023,09/01/2023,850000,R,RESIDENCE,2023
2323,2.428,06/09/2023,09/07/2023,1700000,R,RESIDENCE,2023
2335,542.3,06/09/2023,09/01/2023,778558,R,RESIDENCE,2023
2325,750.5,08/02/2023,09/01/2023,400000,V,VACANT LAND,2023
2325,750.5,08/02/2023,09/05/2023,400000,V,VACANT LAND,2023
2290,485.0,08/02/2023,09/06/2023,715000,R,RESIDENCE,2023
2259,916.9,08/04/2023,09/01/2023,213000,R,RESIDENCE,2023
2265,560.0,08/03/2023,09/04/2023,1000000,R,RESIDENCE,2023
2284,1185.0,07/08/2023,09/04/2023,1600000,R,RESIDENCE,2023
2280,537.5,08/10/2023,09/07/2023,702000,R,RESIDENCE,2023
2280,681.6,07/12/2023,09/04/2023,1155000,R,RESIDENCE,2023
2264,379.4,08/09/2023,09/06/2023,580000,R,RESIDENCE,2023
2280,751.4,06/08/2023,09/06/2023,1061000,R,RESIDENCE,2023
2265,504.9,07/10/2023,09/07/2023,845000,R,RESIDENCE,2023
2264,600.1,07/11/2023,09/04/2023,960000,V,VACANT LAND,2023
2285,404.5,08/10/2023,09/07/2023,670000,R,RESIDENCE,2023
2285,575.4,06/09/2023,09/01/2023,715000,R,RESIDENCE,2023
2283,561.1,08/09/2023,09/04/2023,823000,R,RESIDENCE,2023
2282,613.4,07/05/2023,09/04/2023,765000,R,RESIDENCE,2023
2285,455.3,07/12/2023,09/05/2023,680000,R,RESIDENCE,2023
2284,746.1,07/08/2023,09/05/2023,850000,R,RESIDENCE,2023
2290,796.7,07/12/2023,09/07/2023,930000,R,RESIDENCE,2023
2289,575.4,08/05/2023,09/04/2023,960000,R,RESIDENCE,2023
2290,556.4,06/07/2023,09/01/2023,1510000,R,RESIDENCE,2023
2290,600.7,08/11/2023,09/01/2023,797500,R,RESIDENCE,2023
2289,573.7,08/04/2023,09/01/2023,1010000,R,RESIDENCE,2023
2290,803.0,08/03/2023,09/07/2023,575000,R,RESIDENCE,2023
2290,715.9,07/01/2023,09/04/2023,830000,R,RESIDENCE,2023
2282,627.9,07/10/2023,09/05/2023,1665000,R,RESIDENCE,2023
2290,575.4,07/10/2023,09/04/2023,700000,R,RESIDENCE,2023
2290,512.2,08/04/2023,09/06/2023,745000,R,RESIDENCE,2023
2281,613.4,07/07/2023,09/01/2023,1180000,R,RESIDENCE,2023
2264,992.7,03/03/2023,09/04/2023,850000,R,RESIDENCE,2023
2281,,06/06/2023,09/04/2023,563000,R,RESIDENCE,2023
2283,404.7,08/07/2023,09/05/2023,500000,R,RESIDENCE,2023
2290,809.4,07/05/2023,09/06/2023,1561000,R,RESIDENCE,2023
2282,702.0,08/03/2023,09/07/2023,870000,R,RESIDENCE,2023
2282,,08/01/2023,09/05/2023,650000,R,RESIDENCE,2023
2265,579.4,07/03/2023,09/04/2023,650000,R,RESIDENCE,2023
2285,450.0,08/03/2023,09/07/2023,465000,V,VACANT LAND,2023
2285,458.2,08/09/2023,09/06/2023,405000,R,RESIDENCE,2023
2283,207.0,08/06/2023,09/07/2023,535000,R,RESIDENCE,2023
2283,211.0,09/01/2023,09/07/2023,625000,R,RESIDENCE,2023
2290,182.0,11/07/2023,09/01/2023,885000,R,RESIDENCE,2023
2265,398.5,07/07/2023,09/04/2023,647500,V,VACANT LAND,2023
2285,221.0,08/07/2023,09/04/2023,678000,R,RESIDENCE,2023
2264,599.5,07/11/2023,09/05/2023,750000,R,RESIDENCE,2023
2280,,08/03/2023,09/01/2023,590000,R,RESIDENCE,2023
2265,681.8,08/07/2023,09/05/2023,790000,R,RESIDENCE,2023
2290,123.0,08/04/2023,09/01/2023,660000,R,RESIDENCE,2023
2320,405.1,08/09/2023,09/06/2023,568000,R,RESIDENCE,2023
2323,82.0,07/01/2023,09/01/2023,300000,R,RESIDENCE,2023
2322,,08/03/2023,09/07/2023,557123,R,RESIDENCE,2023
2320,170.0,06/06/2023,09/07/2023,477500,R,RESIDENCE,2023
2320,1169.8,08/04/2023,09/01/2023,760000,R,RESIDENCE,2023
2320,626.0,08/04/2023,09/01/2023,579000,R,RESIDENCE,2023
2320,,08/09/2023,09/06/2023,188000,3,COMMERCIAL,2023
2323,289.5,08/04/2023,09/01/2023,510000,R,RESIDENCE,2023
2320,659.5,08/08/2023,09/04/2023,700000,R,RESIDENCE,2023
2321,544.5,08/03/2023,09/06/2023,385000,V,VACANT LAND,2023
2322,592.1,08/07/2023,09/04/2023,410000,V,VACANT LAND,2023
2322,450.0,08/07/2023,09/06/2023,769500,R,RESIDENCE,2023
2320,1042.0,08/04/2023,09/01/2023,800000,R,RESIDENCE,2023
2322,593.9,08/01/2023,09/06/2023,775000,R,RESIDENCE,2023
2333,777.8,08/02/2023,09/06/2023,365000,R,RESIDENCE,2023
2333,1.983,08/09/2023,09/06/2023,850000,R,RESIDENCE,2023
2293,,09/01/2023,09/01/2023,1072500,3,WAREHOUSE,2023
2287,,08/08/2023,09/05/2023,560000,R,RESIDENCE,2023
2287,658.6,08/01/2023,09/05/2023,820000,R,RESIDENCE,2023
2302,,08/02/2023,09/06/2023,785000,R,RESIDENCE,2023
2307,216.0,02/09/2023,09/06/2023,695000,R,RESIDENCE,2023
2307,226.0,02/09/2023,09/06/2023,695000,R,RESIDENCE,2023
2305,595.8,08/05/2023,09/06/2023,1370000,R,RESIDENCE,2023
2299,796.7,07/07/2023,09/01/2023,1100000,R,RESIDENCE,2023
2303,600.7,07/03/2023,09/01/2023,2300000,R,RESIDENCE,2023
2304,271.9,08/12/2023,09/07/2023,733000,R,RESIDENCE,2023
2299,581.7,08/03/2023,09/07/2023,822500,R,RESIDENCE,2023
2304,374.3,08/02/2023,09/07/2023,970000,R,RESIDENCE,2023
2304,,08/04/2023,09/01/2023,610699,R,RESIDENCE,2023
2304,303.5,08/04/2023,09/07/2023,707500,R,RESIDENCE,2023
2291,695.6,06/10/2023,09/06/2023,2000000,R,RESIDENCE,2023
2303,557.0,05/05/2023,09/05/2023,2320000,R,RESIDENCE,2023
2302,271.9,07/03/2023,09/01/2023,1000000,3,COMMERCIAL,2023
2291,,08/03/2023,09/07/2023,640000,R,RESIDENCE,2023
2303,240.3,08/02/2023,09/06/2023,810000,R,RESIDENCE,2023
2307,556.4,08/08/2023,09/04/2023,705000,R,RESIDENCE,2023
2300,,08/04/2023,09/05/2023,890000,R,RESIDENCE,2023
2287,283.1,08/01/2023,09/07/2023,550000,R,RESIDENCE,2023
2289,174.0,08/02/2023,09/06/2023,910000,R,RESIDENCE,2023
2300,102.0,08/03/2023,09/01/2023,820000,R,RESIDENCE,2023
2303,302.4,08/07/2023,09/04/2023,1300000,R,RESIDENCE,2023
2322,186.0,08/04/2023,09/01/2023,630000,R,RESIDENCE,2023
2287,181.0,03/06/2023,09/01/2023,670000,R,RESIDENCE,2023
2300,142.5,08/03/2023,09/06/2023,1650000,R,RESIDENCE,2023
2300,,08/03/2023,09/05/2023,830000,R,RESIDENCE,2023
2300,113.0,08/03/2023,09/04/2023,925000,R,RESIDENCE,2023
2315,,06/09/2023,09/01/2023,800000,R,RESIDENCE,2023
2315,556.4,06/06/2023,09/04/2023,2100000,R,RESIDENCE,2023
2318,561.0,08/10/2023,09/07/2023,740000,R,RESIDENCE,2023
2319,847.3,08/04/2023,09/06/2023,930000,R,RESIDENCE,2023
2315,,08/09/2023,09/06/2023,820000,R,RESIDENCE,2023
2324,581.5,08/10/2023,09/07/2023,605000,R,RESIDENCE,2023
2317,739.8,02/04/2023,09/01/2023,3100000,R,RESIDENCE,2023
2324,315.6,07/07/2023,09/01/2023,575000,R,RESIDENCE,2023
2318,321.5,07/07/2023,09/01/2023,775000,R,RESIDENCE,2023
2315,302.4,06/07/2023,09/04/2023,835000,R,RESIDENCE,2023
2324,2023.0,08/02/2023,09/06/2023,850000,R,RESIDENCE,2023
2549,607.0,07/06/2023,09/01/2023,950000,R,RESIDENCE,2023
2550,104.3,08/04/2023,09/04/2023,612500,R,RESIDENCE,2023
2640,735.5,08/04/2023,09/04/2023,435000,R,RESIDENCE,2023
2640,569.1,07/01/2023,09/01/2023,1160000,R,RESIDENCE,2023
2641,784.1,07/11/2023,09/04/2023,460000,R,RESIDENCE,2023
2640,638.6,08/02/2023,09/01/2023,380000,R,RESIDENCE,2023
2641,792.0,08/02/2023,09/01/2023,710000,R,RESIDENCE,2023
2640,498.0,04/04/2023,09/06/2023,570000,R,RESIDENCE,2023
2640,1720.0,05/08/2023,09/05/2023,400000,V,VACANT LAND,2023
2641,1502.0,06/07/2023,09/05/2023,835000,R,RESIDENCE,2023
2640,551.0,06/08/2023,09/01/2023,630000,R,RESIDENCE,2023
2714,,07/12/2023,09/04/2023,290000,R,RESIDENCE,2023
2701,1011.0,08/10/2023,09/07/2023,429000,R,RESIDENCE,2023
2701,2.0,08/11/2023,09/01/2023,310000,V,VACANT LAND,2023
2705,2.552,08/10/2023,09/04/2023,330000,R,RESIDENCE,2023
2642,165.11,07/06/2023,08/08/2023,1989900,3,FARM,2023
2700,2795.0,08/08/2023,09/05/2023,235000,R,RESIDENCE,2023
2700,670.3,08/08/2023,09/05/2023,255000,R,RESIDENCE,2023
2680,806.6,08/10/2023,09/07/2023,480000,R,RESIDENCE,2023
2155,,08/08/2023,09/05/2023,550000,R,RESIDENCE,2023
2153,,08/03/2023,09/04/2023,1160000,R,RESIDENCE,2023
2155,649.2,08/02/2023,09/04/2023,3400000,R,RESIDENCE,2023
2765,307.9,06/04/2023,09/04/2023,1370500,R,RESIDENCE,2023
2153,,07/08/2023,09/04/2023,1285000,R,RESIDENCE,2023
2155,179.8,07/09/2023,09/04/2023,1360000,R,RESIDENCE,2023
2155,360.2,07/03/2023,09/01/2023,1828000,R,RESIDENCE,2023
2765,387.3,05/08/2023,09/07/2023,756500,R,RESIDENCE,2023
2155,550.5,06/03/2023,09/04/2023,1917000,R,RESIDENCE,2023
2125,966.4,08/11/2023,09/06/2023,2500000,R,RESIDENCE,2023
2155,734.4,07/05/2023,09/04/2023,1680000,R,RESIDENCE,2023
2155,700.0,08/02/2023,09/06/2023,2060000,R,RESIDENCE,2023
2155,670.0,07/02/2023,09/05/2023,2232500,R,RESIDENCE,2023
2154,2270.0,07/04/2023,09/04/2023,2420000,R,RESIDENCE,2023
2153,728.9,07/01/2023,09/01/2023,2808000,R,RESIDENCE,2023
2156,945.9,08/04/2023,09/05/2023,3318888,R,RESIDENCE,2023
2153,1069.0,07/08/2023,09/04/2023,1910000,R,RESIDENCE,2023
2153,,06/04/2023,09/01/2023,198000,R,RESIDENCE,2023
2153,695.6,07/01/2023,09/04/2023,1930000,R,RESIDENCE,2023
2153,695.6,08/12/2023,09/04/2023,2236000,R,RESIDENCE,2023
2154,,03/07/2023,09/04/2023,1390000,R,RESIDENCE,2023
2155,450.0,06/11/2023,09/04/2023,2326500,R,RESIDENCE,2023
2155,580.0,07/07/2023,09/07/2023,2091500,R,RESIDENCE,2023
2154,,08/05/2023,09/04/2023,1131000,R,RESIDENCE,2023
2765,250.2,07/05/2023,09/04/2023,582000,R,RESIDENCE,2023
2765,303.0,07/07/2023,09/01/2023,1200000,R,RESIDENCE,2023
2155,139.0,08/02/2023,09/06/2023,718000,R,RESIDENCE,2023
2155,66.0,03/07/2023,09/06/2023,328900,3,COMMERCIAL,2023
2765,250.0,08/08/2023,09/04/2023,570100,V,VACANT LAND,2023
2765,264.0,04/11/2023,09/07/2023,709000,R,RESIDENCE,2023
2765,505.4,04/09/2023,09/01/2023,805000,V,VACANT LAND,2023
2765,324.0,04/01/2023,09/06/2023,580000,V,VACANT LAND,2023
2765,505.0,04/12/2023,09/06/2023,850000,V,VACANT LAND,2023
2765,255.0,06/04/2023,09/06/2023,615000,V,VACANT LAND,2023
2765,337.5,04/01/2023,09/05/2023,640000,V,VACANT LAND,2023
2765,300.1,04/01/2023,09/05/2023,605000,V,VACANT LAND,2023
2155,2038.0,05/05/2023,09/07/2023,2000000,R,RESIDENCE,2023
2153,193.0,03/07/2023,09/07/2023,1590000,R,RESIDENCE,2023
2153,117.0,06/09/2023,09/07/2023,640000,R,RESIDENCE,2023
2153,297.8,07/03/2023,09/04/2023,1581888,R,RESIDENCE,2023
2155,300.0,08/07/2023,09/04/2023,1191000,R,RESIDENCE,2023
2154,2154.0,05/04/2023,09/04/2023,1690000,V,VACANT LAND,2023
2765,2.121,06/03/2023,09/04/2023,1833000,V,VACANT LAND,2023
2153,286.0,09/06/2023,09/06/2023,1330000,R,RESIDENCE,2023
2120,,07/11/2023,09/05/2023,610000,R,RESIDENCE,2023
2081,507.1,08/05/2023,09/04/2023,1310000,R,RESIDENCE,2023
2119,,07/07/2023,09/01/2023,1500000,R,RESIDENCE,2023
2120,746.1,07/11/2023,09/06/2023,1775000,R,RESIDENCE,2023
2081,721.3,08/02/2023,09/06/2023,1480000,R,RESIDENCE,2023
2076,,06/10/2023,09/07/2023,1780000,R,RESIDENCE,2023
2077,437.0,08/05/2023,09/05/2023,1500000,R,RESIDENCE,2023
2076,1176.0,06/07/2023,09/05/2023,2775088,R,RESIDENCE,2023
2120,1132.0,07/08/2023,09/01/2023,2430000,R,RESIDENCE,2023
2126,844.2,06/10/2023,09/06/2023,2235000,R,RESIDENCE,2023
2083,1056.0,05/01/2023,09/01/2023,1110000,R,RESIDENCE,2023
2126,778.3,06/12/2023,09/04/2023,2040000,R,RESIDENCE,2023
2076,,06/03/2023,09/01/2023,1285000,R,RESIDENCE,2023
2076,616.8,06/06/2023,09/04/2023,3280000,R,RESIDENCE,2023
2072,,05/02/2023,09/05/2023,1400000,R,RESIDENCE,2023
2073,,08/11/2023,09/06/2023,938000,R,RESIDENCE,2023
2075,1072.0,06/01/2023,09/01/2023,3750000,R,RESIDENCE,2023
2073,,09/04/2023,09/04/2023,981000,R,RESIDENCE,2023
2076,,07/03/2023,09/04/2023,2320000,R,RESIDENCE,2023
2071,,09/01/2023,09/01/2023,630000,R,RESIDENCE,2023
2073,897.9,07/05/2023,09/04/2023,2125000,R,RESIDENCE,2023
2076,1518.0,06/03/2023,09/04/2023,4016000,R,RESIDENCE,2023
2074,,05/03/2023,09/01/2023,1930000,R,RESIDENCE,2023
2070,839.3,07/05/2023,09/04/2023,4080000,R,RESIDENCE,2023
2074,1132.0,08/08/2023,09/07/2023,3800000,R,RESIDENCE,2023
2076,929.5,06/03/2023,09/01/2023,3060000,R,RESIDENCE,2023
2075,1195.0,06/01/2023,09/04/2023,3900000,R,RESIDENCE,2023
2072,986.4,04/06/2023,09/04/2023,2700000,R,RESIDENCE,2023
2074,929.2,07/08/2023,09/04/2023,3180000,R,RESIDENCE,2023
2073,1005.0,08/01/2023,09/06/2023,2400000,R,RESIDENCE,2023
2075,1107.0,06/08/2023,09/01/2023,3360000,R,RESIDENCE,2023
2072,1062.3,06/03/2023,09/01/2023,2920000,R,RESIDENCE,2023
2069,624.4,05/02/2023,09/04/2023,1650000,R,RESIDENCE,2023
